Number of words in vocabulary 		: 56054
Number of tags 			: 473
Min of sentence 		: 3
Max of sentence 		: 1960
Avg of sentence 		: 178.82925015867258
Number of tags 		: 473
Total words 		: 9861539
------------------------------------------------------------ 


Frequency of tags in dataset:
AT 97959
revamped {'VBN-HL': 1, 'VBN': 1, 'VBD': 1}
early {'RB': 94, 'JJ': 238, 'JJ-HL': 1}
disclosed {'VBD': 7, 'VBN': 7}
Eisenhower {'NP': 45, 'NP-TL': 4, 'NP-HL': 1}
formative {'JJ': 1, 'NN': 1}
pin {'NN': 14, 'VB': 1}
ban {'NN': 6, 'VB': 1}
reviewed {'VBN': 10, 'VBD': 3}
changed {'VBN': 69, 'VBD': 26}
thus {'QL': 10, 'RB': 136}
far {'RB': 245, 'QL': 129, 'JJ': 35}
reform {'NN': 23, 'VB': 3}
recipient {'NN': 6, 'JJ': 1}
looked {'VBD': 327, 'VBN': 37, 'VBD-NC': 2}
show {'VB': 199, 'NN': 71, 'NN-HL': 1}
determination {'NN': 38, 'NN-HL': 1}
sailing {'VBG': 15, 'NN': 4}
fleet {'NN': 11, 'JJ': 1}
Southeast {'JJ-TL': 16, 'JJ-TL-HL': 1, 'NR-TL': 1}
Asian {'JJ-TL': 1, 'JJ': 9}
Again {'RB': 41, 'RB-TL': 2}
freeze {'VB': 5, 'NN': 1}
aided {'VBD': 2, 'VBN': 9}
faster {'JJR': 5, 'RBR': 13}
rate {'NN': 205, 'VB': 4}
And {'CC': 866, 'CC-TL': 69, 'CC-HL': 2, 'CC-TL-HL': 1}
exposed {'VBD': 4, 'VBN': 30}
acclaimed {'VBD': 1, 'VBN': 3}
great {'JJ': 592, 'QL': 15, 'RB': 1}
Asia {'NP-TL': 19, 'NP': 25}
steamed {'VBN': 5, 'VBD': 1}
prepared {'VBD': 12, 'VBN': 90}
want {'VB': 316, 'NN': 9, 'VB-NC': 1}
risk {'VB': 11, 'NN': 42}
war {'NN': 300, 'NN-HL': 4, 'VB': 1}
concluded {'VBN': 11, 'VBD': 21}
ill {'QL': 1, 'JJ': 21, 'RB': 3, 'NN': 1}
suited {'VBN': 19, 'VBD': 3}
determined {'VBN': 112, 'VBD': 7}
favor {'NN': 55, 'VB': 22}
helped {'VBN': 26, 'VBD': 40}
neutralist {'NN': 4, 'JJ': 4}
spark {'VB': 2, 'NN': 8}
fighting {'VBG': 53, 'NN': 10}
Royal {'JJ-TL': 18, 'NP': 3, 'JJ': 1}
energy {'NN': 94, 'NN-HL': 2}
displayed {'VBN': 12, 'VBD': 8}
Prince {'NN-TL': 29, 'NN-TL-HL': 1, 'NN': 1}
trusting {'JJ': 2, 'VBG': 2}
factor {'NN': 70, 'NN-HL': 1}
D {'NP': 13, 'NN': 18, 'NP-HL': 15, 'NP-TL': 4}
Arkansas {'NP': 13, 'NP-TL': 5}
25 {'CD': 78, 'CD-TL': 3, 'CD-HL': 1}
erred {'VBN': 2, 'VBD': 1}
half {'ABN': 232, 'RB': 6, 'NN': 14, 'QL': 11}
encouraging {'VBG': 12, 'JJ': 8}
check {'VB': 37, 'NN': 36, 'NN-HL': 1}
rapid {'JJ': 42, 'JJ-HL': 1}
growth {'NN': 150, 'NN-HL': 1}
juvenile {'JJ': 10, 'NN': 5}
deeply {'QL': 10, 'RB': 29}
important {'JJ': 364, 'JJ-HL': 1}
executive {'NN': 36, 'JJ': 10}
establishing {'VBG': 25, 'NN': 1}
Delinquency {'NN-TL': 2, 'NN': 1}
Crime {'NN-TL': 2, 'NN-HL': 1}
supported {'VBN': 37, 'VBD': 17}
assisted {'VBN': 4, 'VBD': 3}
Citizens {'NNS-TL': 6, 'NNS': 2}
recognized {'VBN': 50, 'VBD': 30}
disturbing {'JJ': 14, 'VBG': 2}
trend {'NN': 45, 'NN-HL': 1}
multiply {'VB-HL': 1, 'VB': 3}
Attorney {'NN-TL': 38, 'NN': 1}
Labor {'NN-TL': 24, 'NN-HL': 2, 'NN': 4}
coordinate {'VB': 7, 'JJ': 1, 'NN': 2}
assist {'VB': 21, 'NN': 4}
David {'NP': 46, 'NP-TL': 5}
Youth {'NN-TL': 5, 'NN': 4}
sense {'NN': 300, 'VB': 10, 'NN-HL': 1}
stems {'VBZ': 14, 'NNS': 18}
doubled {'VBN': 7, 'VBD': 4}
Federal {'JJ-TL': 127, 'JJ': 2, 'JJ-TL-HL': 3, 'JJ-HL': 2}
Bureau {'NN-TL': 25, 'FW-NN-TL': 1}
1959 {'CD': 101, 'CD-TL': 1}
Providence {'NP-TL': 38, 'NP': 38, 'NP-HL': 1}
civil {'JJ': 44, 'JJ-HL': 1}
setup {'NN': 7, 'NN-HL': 1}
full-time {'JJ': 23, 'RB': 1}
H. {'NP': 70, 'NP-HL': 1}
CD {'NN': 7, 'NP-TL': 1}
outline {'VB': 3, 'NN': 8}
part-time {'JJ': 21, 'RB': 2}
handed {'VBN': 13, 'VBD': 25}
responsibility {'NN': 115, 'NN-HL': 1}
expressed {'VBD': 24, 'VBN': 50}
basis {'NN': 183, 'NN-HL': 1}
believed {'VBD': 52, 'VBN': 25}
job {'NN': 233, 'NN-HL': 3}
men {'NNS': 733, 'NNS-HL': 3}
Fire {'NN-TL': 16, 'VB-TL': 1}
Along {'RB': 5, 'IN': 8}
headquarters {'NN': 37, 'NNS': 19}
centralized {'VBN': 8, 'VBD': 1}
having {'HVG': 257, 'HVG-HL': 1}
equipment {'NN': 161, 'NN-HL': 3}
Matching {'VBG': 2, 'VBG-HL': 1}
rescue {'NN': 8, 'VB': 6}
trucks {'NNS': 21, 'NNS-HL': 1}
Central {'JJ-TL': 56, 'JJ': 3}
Riverside {'NP': 8, 'NP-TL': 2}
Speaking {'VBG': 13, 'VBG-TL': 1}
status {'NN': 94, 'NN-HL': 2}
bet {'VB': 13, 'VBD': 1, 'NN': 5}
know {'VB': 670, 'VB-HL': 2, 'NN': 3, 'VB-NC': 4}
Narragansett {'NP-TL': 4, 'NP': 2}
point {'NN': 348, 'NN-HL': 1, 'VB': 26}
drive-in {'NN': 3, 'JJ': 1}
knowing {'VBG': 47, 'JJ': 1}
assemble {'VB': 7, 'VB-HL': 1}
air {'NN': 216, 'NN-HL': 2}
Such {'JJ': 75, 'ABL': 36}
fails {'VBZ': 13, 'VBZ-HL': 1}
call {'VB': 131, 'NN': 49, 'NN-HL': 1}
developed {'VBN': 126, 'VBD': 43}
things {'NNS': 357, 'NNS-HL': 1, 'NNS-NC': 3}
drifts {'VBZ': 1, 'NNS': 2}
level {'NN': 194, 'JJ': 15, 'NN-HL': 1, 'VB': 2}
Governor {'NN-TL': 27, 'NN-TL-HL': 10, 'NN-HL': 1}
Notte {'NP': 13, 'NP-HL': 7}
name {'VB': 20, 'NN': 256, 'NN-HL': 16}
move {'NN': 36, 'VB': 130, 'VB-HL': 2}
form {'NN': 299, 'VB': 50, 'NN-HL': 1, 'NN-NC': 1}
letter {'NN': 139, 'NN-HL': 1}
Miss {'NP': 225, 'NN-TL': 2, 'NP-TL': 5}
Mary {'NP': 80, 'NP-TL': 4, 'NP-NC': 3}
Grant {'NP': 10, 'VB': 1, 'NN-TL': 1}
deputy {'JJ': 1, 'NN': 9}
clerk {'NN': 33, 'VB': 1}
copy {'NN': 36, 'VB': 2}
released {'VBN': 19, 'VBD': 7}
urges {'VBZ': 6, 'NNS': 2}
complete {'JJ': 159, 'VB': 18, 'JJ-HL': 2}
review {'NN': 35, 'VB': 10, 'NN-HL': 1}
Gen. {'JJ-TL': 4, 'NN-TL': 19}
Joseph {'NP': 50, 'NP-TL': 4, 'NP-HL': 1}
Nugent {'NP': 3, 'NP-TL': 2}
views {'VBZ': 2, 'NNS': 47, 'NNS-HL': 2}
labor {'NN': 114, 'NN-HL': 1, 'VB': 4}
affected {'VBN': 32, 'VBD': 4}
wrote {'VBD': 179, 'VBD-NC': 2}
advised {'VBN': 16, 'VBD': 17}
Should {'MD': 21, 'MD-TL': 2}
activity {'NN': 113, 'NN-HL': 2}
across {'IN': 248, 'RP': 12, 'IN-HL': 2, 'RB': 12}
times {'NNS': 260, 'IN': 3, 'VBZ': 1}
severely {'RB': 14, 'QL': 2}
limit {'VB': 16, 'NN': 31}
types {'NNS': 113, 'NNS-HL': 1}
sold {'VBN': 27, 'VBD': 20}
concern {'NN': 84, 'NN-HL': 1, 'VB': 12}
especially {'RB': 136, 'QL': 20}
foods {'NNS': 39, 'NNS-HL': 3}
placed {'VBN': 101, 'VBD': 25}
list {'NN': 125, 'VB': 5}
neighborhood {'NN': 55, 'NN-HL': 1, 'NIL': 1, 'NN-NC': 1}
chance {'NN': 126, 'NN-HL': 1, 'JJ': 1, 'VB': 1}
small {'JJ': 513, 'JJ-HL': 4, 'NN': 1}
retained {'VBN': 18, 'VBD': 4}
contended {'VBN': 6, 'VBD': 6}
shopping {'VBG': 19, 'NN': 7}
Liberals {'NNS': 1, 'NNS-TL': 4}
independent {'JJ': 65, 'JJ-HL': 1}
expert {'NN': 19, 'JJ': 11}
Rotary {'JJ-TL': 3, 'NP': 1, 'NP-TL': 1}
Club {'NN-TL': 73, 'NN-TL-HL': 3}
Hotel {'NN-TL': 42, 'NN': 1}
type {'NN': 190, 'NN-HL': 5, 'VB': 2}
average {'JJ': 63, 'NN': 59, 'VB': 5}
pull {'NN': 12, 'VB': 38}
Socialist {'JJ-TL': 12, 'NN-TL': 3}
That {'DT': 285, 'CS': 45, 'DT-TL': 5, 'WPS-TL': 3, 'DT-HL': 1, 'WPS': 16, 'QL': 2}
fellow {'NN': 61, 'JJ': 1}
me {'PPO': 1164, 'FW-PPO': 1}
resources {'NNS': 69, 'NNS-HL': 3}
gaining {'VBG': 12, 'NN': 1}
original {'JJ': 99, 'NN': 3}
retired {'VBD': 10, 'VBN': 24}
vice {'NN': 20, 'RB': 6}
us {'PPO': 668, 'PPO-HL': 2}
gross {'JJ': 18, 'NN': 7, 'JJ-HL': 1}
product {'NN': 80, 'NN-HL': 3}
neither {'DTX': 22, 'CC': 78, 'RB': 7}
favors {'VBZ': 4, 'NNS': 6}
wage {'NN': 53, 'VB': 3}
increases {'NNS': 41, 'VBZ': 28}
caught {'VBN': 43, 'VBD': 54}
profit {'NN': 24, 'VB': 4}
squeeze {'NN': 3, 'VB': 8}
conditioned {'VBN': 19, 'VBD': 1}
turned {'VBN': 67, 'VBD': 253}
really {'RB': 218, 'QL': 49}
engaged {'VBN': 41, 'VBD': 5}
industrial {'JJ': 113, 'JJ-HL': 1}
counseling {'NN': 4, 'VBG': 5}
bearing {'VBG': 17, 'NN': 8}
Johnston {'NP': 17, 'NP-TL': 4}
presented {'VBN': 66, 'VBD': 16}
town {'NN': 198, 'NN-HL': 1, 'NN-NC': 2}
charter {'NN': 20, 'NN-HL': 1}
Group {'NN-TL': 8, 'NN': 1}
transferred {'VBD': 2, 'VBN': 27}
hand {'NN': 410, 'VB': 7, 'NN-HL': 1}
suggestion {'NN': 33, 'NN-NC': 1}
Sr. {'NP': 6, 'NP-TL': 1}
referred {'VBN': 31, 'VBD': 14}
explained {'VBD': 61, 'VBN': 18, 'VBN-HL': 1}
scheduling {'NN': 1, 'VBG': 1}
60 {'CD': 44, 'CD-TL': 2}
difference {'NN': 147, 'NN-HL': 1}
handled {'VBN': 20, 'VBD': 6}
assured {'VBD': 16, 'VBN': 23}
correct {'JJ': 39, 'VB': 12}
movement {'NN': 123, 'NN-HL': 1}
inspiring {'VBG': 2, 'JJ': 4}
hope {'VB': 66, 'NN': 97, 'NN-HL': 1}
surprised {'VBN': 47, 'VBD': 9}
running {'VBG': 116, 'NN': 3}
Our {'PP$': 93, 'PP$-TL': 15, 'PP$-HL': 2}
followed {'VBN': 81, 'VBD': 91}
started {'VBD': 139, 'VBN': 55}
speaking {'VBG': 45, 'NN': 3}
model {'JJ': 3, 'NN': 57, 'VB': 1, 'NN-HL': 2}
Increasing {'VBG': 2, 'VBG-HL': 1}
meaning {'NN': 112, 'VBG': 11, 'NN-HL': 1}
cited {'VBN': 12, 'VBD': 11, 'VBN-HL': 1}
false {'JJ': 26, 'RB': 1, 'JJ-NC': 1}
consent {'NN': 15, 'VB': 1}
included {'VBN': 53, 'VBD': 41}
Action {'NN': 3, 'NN-TL': 1}
minor {'NN': 5, 'JJ': 42, 'JJ-TL': 2}
traffic {'NN': 59, 'NN-HL': 1}
station {'NN': 92, 'NN-HL': 1}
draft {'VB': 1, 'NN': 15}
At {'IN': 406, 'IN-TL': 3}
authorized {'VBN': 33, 'VBD': 4}
Nothing {'PN': 50, 'PN-HL': 1, 'PN-TL': 2}
Local {'JJ': 8, 'NN-TL': 3, 'JJ-TL': 2, 'JJ-HL': 2}
hesitated {'VBN': 1, 'VBD': 20}
Plainfield {'NP-HL': 1, 'NP': 2}
Mitchell {'NP': 25, 'NP-TL': 1}
value {'NN': 197, 'NN-HL': 2, 'VB': 1}
using {'VBG': 130, 'JJ-NC': 2}
remark {'NN': 29, 'VB': 2}
Dumont {'NP': 8, 'NP-TL': 2}
spoke {'VBD': 86, 'NN': 1}
100 {'CD': 76, 'CD-TL': 1}
Park {'NN-TL': 42, 'NN-TL-HL': 1, 'NP': 1, 'NN': 2}
Westfield {'NP-TL': 2, 'NP': 4}
Young {'JJ-TL': 10, 'JJ': 8, 'NN-TL': 1, 'NP': 7}
cocktail {'NN': 23, 'NN-HL': 1}
Scotch {'JJ-TL': 3, 'NP-TL': 1, 'NP': 1}
greeted {'VBN': 5, 'VBD': 15}
500 {'CD': 13, 'CD-TL': 3}
women {'NNS': 181, 'NNS-NC': 1}
Trenton {'NP': 2, 'NP-HL': 2}
Women's {'NNS$-TL': 11, 'NNS$-TL-HL': 1}
stopped {'VBD': 103, 'VBN': 26}
beating {'VBG': 10, 'NN': 3}
congealed {'VBD': 2, 'VBN': 2}
Now {'RB': 267, 'RB-HL': 1, 'RB-NC': 1}
he's {'PPS+HVZ': 6, 'PPS+BEZ': 52, 'PPS+BEZ-NC': 2}
sell {'VB': 39, 'NN': 1}
remains {'NNS': 10, 'VBZ': 72, 'VBZ-HL': 2}
love {'VB': 50, 'VB-HL': 3, 'NN': 161}
considered {'VBD': 31, 'VBN': 119}
fall {'NN': 70, 'NN-HL': 1, 'VB': 65}
common {'JJ': 200, 'NN': 7, 'JJ-HL': 1}
dead {'JJ': 160, 'JJ-HL': 2, 'NN': 2, 'QL': 1, 'RB': 1}
regretted {'VBD': 7, 'VBN': 4}
wrong {'JJ': 114, 'JJ-HL': 1, 'RB': 4, 'NN': 8, 'JJ-NC': 1}
waged {'VBN': 6, 'VBD': 1}
issues {'NNS': 61, 'VBZ': 3, 'NNS-HL': 2}
either {'CC': 182, 'DTX': 59, 'RB': 32}
merit {'NN': 25, 'VB': 2}
open {'JJ': 237, 'RB': 8, 'VB': 54, 'NN': 4, 'JJ-HL': 1, 'VB-HL': 1}
launched {'VBD': 3, 'VBN': 16, 'NIL': 1, 'VBN-HL': 1}
uses {'NNS': 24, 'VBZ': 32, 'NNS-HL': 2}
surplus {'NN': 24, 'JJ': 3}
Jersey {'NP-TL': 20, 'NP': 2, 'NN-TL': 2}
industry {'NN': 158, 'NN-HL': 3}
share {'VB': 39, 'NN': 56}
blame {'NN': 11, 'VB': 23}
Truck {'NN-TL': 1, 'NN': 1}
plant {'NN': 116, 'VB': 4, 'NN-HL': 2}
until {'CS': 319, 'IN': 114}
am {'BEM': 223, 'BEM-NC': 2}
income {'NN': 95, 'NN-HL': 2}
saved {'VBD': 11, 'VBN': 32}
looks {'VBZ': 69, 'NNS': 8}
saying {'VBG': 112, 'NN': 1}
faced {'VBN': 28, 'VBD': 22}
motor {'NN': 51, 'VB': 1, 'NN-HL': 1}
vehicles {'NNS': 51, 'NNS-HL': 1}
challenge {'VB': 14, 'NN': 21}
stands {'VBZ': 48, 'NNS': 16, 'VBZ-HL': 1}
Ike {'NP-HL': 1, 'NP': 2, 'NP-TL': 1}
insult {'NN': 5, 'VB': 2}
overwhelmingly {'RB': 6, 'QL': 1}
position {'NN': 233, 'NN-HL': 2, 'VB': 3}
life {'NN': 673, 'NN-HL': 3}
bad {'JJ': 131, 'NN': 4, 'RB': 4}
taste {'NN': 53, 'VB': 4}
desire {'NN': 68, 'VB': 11}
try {'VB': 124, 'VB-HL': 1, 'NN': 3}
rebound {'VB': 1, 'NN': 1}
ahead {'RB-HL': 1, 'RB': 105}
May {'NP': 89, 'NP-HL': 4, 'NP-TL': 5, 'MD': 11, 'MD-TL': 1}
Military {'JJ-TL': 10, 'JJ': 4, 'JJ-HL': 2}
Newark {'NP': 6, 'NP-TL': 2}
Essex {'NP-TL': 5, 'NP': 7}
managers {'NNS': 23, 'NNS-HL': 1}
gathering {'NN': 15, 'VBG': 12}
Case {'NP': 4, 'NP-TL': 1, 'NN-TL': 2}
campaigning {'VBG': 2, 'NN': 1}
prop {'VB': 2, 'NN': 2}
answer {'VB': 42, 'NN': 106, 'NN-HL': 1}
Jersey's {'NP$': 1, 'NP$-TL': 1}
witnessed {'VBN': 6, 'VBD': 7}
image {'NN': 115, 'NN-HL': 2}
failed {'VBD': 52, 'VBN': 22}
transfer {'VB': 6, 'NN': 31, 'NN-HL': 1}
glow {'NN': 13, 'VB-HL': 1, 'VB': 1}
Women {'NNS-TL': 10, 'NNS': 3}
paper {'NN': 150, 'VB': 1, 'NN-NC': 2}
necessary {'JJ': 217, 'JJ-HL': 4}
financing {'VBG': 19, 'NN': 12, 'VBG-HL': 1}
purchase {'NN': 29, 'VB': 11, 'NN-HL': 3}
machines {'NNS': 50, 'NNS-HL': 2}
exclusive {'JJ': 26, 'NN': 1}
basically {'RB': 17, 'QL': 1}
results {'NNS': 123, 'VBZ': 17, 'NNS-HL': 1}
Orange {'NP-TL': 5, 'JJ': 1, 'NP': 1}
Edward {'NP': 41, 'NP-TL': 4}
Appeals {'NNS-TL': 5, 'NNS': 1}
My {'PP$': 147, 'PP$-TL': 7, 'NP': 2, 'UH': 1}
experience {'NN': 254, 'VB': 18}
filled {'VBN': 68, 'VBD': 31}
fits {'VBZ': 10, 'NNS': 3}
description {'NN': 52, 'NN-HL': 1}
Conservation {'NN-TL': 5, 'NN-HL': 1}
36 {'CD': 9, 'CD-TL': 1}
Commissioner {'NN-TL': 12, 'NN-TL-HL': 1}
credits {'VBZ': 2, 'NNS': 5}
reduction {'NN': 40, 'NN-HL': 1}
division {'NN': 65, 'NN-HL': 1}
Michigan {'NP-TL': 5, 'NP': 16}
private {'JJ': 181, 'NN': 4, 'JJ-HL': 1}
lumber {'NN': 29, 'NN-HL': 1}
Section {'NN-TL': 47, 'NN': 8, 'NN-TL-HL': 1, 'FW-NN-TL': 1}
techniques {'NNS': 96, 'NNS-HL': 2}
plowing {'VBG': 8, 'NN': 3}
established {'VBD': 9, 'VBN': 98, 'VBN-HL': 1}
units {'NNS': 81, 'NNS-HL': 6}
expanded {'VBD': 7, 'VBN': 13}
modernized {'VBD': 1, 'VBN': 2}
central {'JJ': 105, 'JJ-HL': 1}
briefing {'VBG': 1, 'NN': 1}
training {'NN': 83, 'VBG': 63}
credited {'VBN': 10, 'VBD': 2}
co-operative {'JJ': 4, 'NN': 1}
Cross {'NN-TL': 10, 'NP': 1}
bid {'NN': 12, 'VBD': 1, 'VB': 7, 'VBN': 1}
nearly {'RB': 106, 'QL': 28}
You're {'PPSS+BER': 56, 'PPSS+BER-TL': 1, 'PPSS+BER-N': 1}
we're {'PPSS+BER': 34, 'PPSS+BER-NC': 1}
Democrats {'NPS': 39, 'NPS-TL': 1}
resolve {'VB': 11, 'NN': 1}
expedient {'JJ': 6, 'NN': 1}
win {'VB': 53, 'NN-HL': 1, 'VB-HL': 1}
liberal {'JJ': 53, 'NN': 8}
planned {'VBN': 52, 'VBN-HL': 1, 'VBD': 19}
forward {'RB': 97, 'JJ': 18}
looking {'VBG': 155, 'JJ': 3, 'NN': 3, 'VBG-NC': 1}
talk {'VB': 111, 'NN': 40}
truth {'NN': 123, 'NN-HL': 1}
signs {'NNS': 64, 'VBZ': 2}
shall {'MD': 253, 'MD-NC': 1}
full {'JJ': 216, 'RB': 5, 'QL': 3, 'NN': 1}
stop {'NN': 26, 'VB': 84}
Southern {'JJ-TL': 107, 'JJ': 2}
keep {'VB': 241, 'NN': 3, 'VB-HL': 2, 'VB-NC': 1}
clean {'JJ': 47, 'VB': 15, 'VB-HL': 1, 'RB': 1}
To {'TO': 238, 'IN': 143, 'TO-TL': 10, 'IN-TL': 24, 'IN-HL': 6, 'TO-HL': 5}
lives {'VBZ': 29, 'NNS': 50, 'NNS-NC': 1}
representative {'JJ': 17, 'NN': 23}
Green {'JJ-TL': 8, 'NP': 10, 'JJ': 3, 'NN-TL': 1}
land {'NN': 187, 'VB': 9, 'NN-HL': 3}
space {'NN': 169, 'NN-HL': 1, 'VB': 1}
rapidly {'RB': 64, 'QL': 1}
changing {'VBG': 39, 'NN': 1}
unless {'CS': 87, 'CS-NC': 1}
preserve {'VB': 31, 'NN': 3}
green {'JJ': 72, 'NN': 20, 'JJ-HL': 2}
comment {'VB': 7, 'NN': 34}
misconstrued {'VBN': 1, 'VBD': 1}
I'll {'PPSS+MD': 179, 'PPSS+MD-NC': 2}
dynamic {'JJ': 20, 'NN': 1}
afraid {'JJ': 54, 'JJ-NC': 1}
tangle {'VB': 1, 'NN': 7}
honored {'VBN': 22, 'VBD': 2}
terms {'NNS': 157, 'VBZ': 3}
ivory {'NN': 13, 'JJ': 3}
Wagner {'NP': 19, 'NP-TL': 2}
Paul {'NP': 37, 'NP-TL': 1}
Screvane {'NP': 2, 'NP-HL': 1}
Abraham {'NP': 5, 'NP-TL': 1}
Beame {'NP': 2, 'NP-HL': 1}
same {'AP': 678, 'AP-HL': 1}
Liberal {'JJ-TL': 4, 'NN-TL': 4}
opportunity {'NN': 119, 'NN-HL': 1}
regarded {'VBD': 12, 'VBN': 43}
trying {'VBG': 154, 'JJ': 7, 'NIL': 1}
Arthur {'NP': 44, 'NP-TL': 7}
Brooklyn {'NP': 13, 'NP-TL': 16}
7 {'CD': 43, 'CD-TL': 28, 'CD-HL': 19, 'CD-TL-HL': 1, 'NN': 3}
file {'NN': 44, 'VB': 28, 'VB-HL': 3}
Their {'PP$': 105, 'PP$-TL': 2}
view {'NN': 165, 'VB': 18}
rival {'JJ': 5, 'NN-HL': 1, 'VB': 2, 'NN': 3}
Representative {'NN-TL': 6, 'JJ-TL': 1}
Buckley {'NP': 6, 'NP-HL': 1}
Bronx {'NP': 8, 'NP-TL': 1}
visits {'VBZ-HL': 1, 'NNS': 15, 'VBZ': 1}
usual {'JJ': 92, 'RB': 4}
touch {'NN': 54, 'VB': 32}
Carmine {'NP': 1, 'NP-TL': 1}
Manhattan {'NP': 16, 'NP-TL': 4}
replaced {'VBN': 30, 'VBD': 12}
Last {'AP': 31, 'AP-TL': 7, 'RB': 2}
visited {'VBD': 24, 'VBN': 17}
discussion {'NN': 87, 'NN-HL': 2}
key {'NN': 49, 'JJS': 29, 'NN-HL': 2, 'VB': 1}
choices {'NNS': 11, 'NNS-HL': 1}
struggle {'NN': 55, 'VB': 7}
talks {'NNS': 15, 'VBZ': 3}
assumed {'VBN': 44, 'VBD': 28}
pick {'VB': 48, 'NN': 4}
declined {'VBD': 15, 'VBN': 2}
deny {'VB': 46, 'VB-HL': 1}
Irish {'JJ-TL': 8, 'JJ': 18, 'NP': 1, 'NPS': 1}
Hunter {'NP-TL': 3, 'NP': 5, 'NN-TL': 3, 'NN': 1}
Campus {'NN-TL': 2, 'NN-HL': 1}
published {'VBN': 74, 'VBD': 11}
Times {'NNS-TL': 29, 'NNS-TL-HL': 5, 'NNS': 2}
June {'NP-HL': 5, 'NP': 93, 'NP-TL': 1}
16 {'CD-HL': 1, 'CD': 51, 'CD-TL': 2}
wave {'NN': 43, 'NN-HL': 1, 'VB': 2}
feeling {'NN': 131, 'VBG': 37}
revulsion {'NN': 5, 'NN-HL': 1}
remarks {'VBZ': 7, 'NNS': 40, 'NNS-HL': 1}
It's {'PPS+BEZ': 157, 'PPS+BEZ-HL': 1, 'PPS+HVZ': 2}
scientist {'NN': 16, 'NN-HL': 1}
influence {'VB': 18, 'NN': 112, 'NN-HL': 1, 'VB-HL': 1}
corrupt {'JJ': 7, 'VB': 1}
beyond {'IN': 149, 'RB': 8}
secret {'JJ': 45, 'NN': 32}
object {'NN': 52, 'VB': 12}
plunder {'VB': 1, 'NN': 1}
widely {'RB': 49, 'QL': 3}
identified {'VBN': 35, 'VBD': 11}
novel {'NN': 48, 'JJ': 11}
Hurrah {'UH-TL': 1, 'UH-NC': 2}
reasons {'NNS': 99, 'NNS-HL': 2, 'VBZ': 1}
aroused {'VBN': 14, 'VBD': 5}
works {'NNS': 87, 'VBZ': 34, 'NNS-HL': 1}
attracted {'VBN': 14, 'VBD': 11}
escape {'VB': 43, 'NN': 18}
worse {'JJR': 47, 'RBR': 1}
Day {'NN': 4, 'NN-TL': 44, 'NP': 12, 'NN-TL-HL': 4}
Public {'JJ-TL': 30, 'JJ': 7}
Works {'NNS-TL': 6, 'NNS': 2}
accused {'VBN': 20, 'VBD': 5}
sharply {'RB': 35, 'QL': 3}
siding {'VBG': 1, 'NN': 4}
Leadership {'NN-HL': 1, 'NN': 2}
hopeful {'JJ-HL': 1, 'JJ': 11}
encounter {'VB': 13, 'NN': 14, 'NN-HL': 1}
low {'JJ': 143, 'RB': 15, 'NN': 2}
families {'NNS': 63, 'NNS-HL': 1}
stalled {'VBN': 1, 'VBD': 3}
Northern {'JJ-TL': 23, 'JJ': 1}
Thomas {'NP': 95, 'NP-TL': 5}
Three {'CD-HL': 1, 'CD': 37, 'CD-TL': 18, 'CD-TL-HL': 1}
quick {'JJ': 58, 'RB-HL': 1, 'RB': 6, 'NN': 1}
progress {'NN': 104, 'NN-HL': 1, 'VB': 4}
Act {'NN-TL': 114, 'NN': 2}
long-term {'NN': 27, 'NN-HL': 4}
loans {'NNS': 27, 'NNS-HL': 2}
mathematics {'NN': 17, 'NNS': 1}
About {'RB': 43, 'IN-TL': 2, 'IN': 4}
Peace {'NN-TL': 59, 'NN': 3, 'NN-TL-HL': 3}
assigned {'VBN': 51, 'VBD': 2}
carried {'VBN': 64, 'VBD': 60}
corps {'NN': 19, 'FW-NN': 7}
submitted {'VBN': 11, 'VBD': 10}
stage {'NN': 169, 'VB': 2, 'NN-HL': 2}
interview {'NN': 31, 'VB': 1}
Six {'CD': 17, 'CD-HL': 2, 'NP': 1, 'CD-TL': 4}
Middle {'JJ-TL': 24, 'JJ-HL': 1, 'JJ': 1}
Question {'NN-HL': 2, 'NN': 1, 'NN-TL': 4}
example {'NN': 286, 'NN-HL': 1}
missionary {'NN': 10, 'JJ': 3}
discovered {'VBD': 30, 'VBN': 43}
protested {'VBD': 11, 'VBN': 2}
Why {'WRB': 155, 'UH': 3, 'WRB-HL': 4}
worry {'VB': 43, 'NN': 11}
U. {'NP-TL': 36, 'OOV': 1, 'NN-TL': 1, 'NP': 24}
S. {'NP-TL': 38, 'NP': 74, 'JJ-TL': 2, 'NIL': 1, 'NP-HL': 2}
Government {'NN-TL': 141, 'NN': 4, 'NN-HL': 1}
overseas {'NN': 2, 'JJ': 12, 'RB': 8}
Missionary {'NN-HL': 1, 'NN-TL': 2, 'JJ': 1}
explains {'VBZ-HL': 1, 'VBZ': 18}
don't {'DO*': 385, 'DOZ*': 2}
Same {'AP': 6, 'AP-TL': 1}
remarked {'VBD': 25, 'VBN': 7}
Can {'MD': 33, 'MD-TL': 1}
No {'AT': 230, 'AT-HL': 4, 'RB': 113, 'AT-TL': 8, 'QL': 3}
Moscow {'NP-HL': 3, 'NP': 41, 'NP-TL': 3}
gay {'JJ': 26, 'JJ-NC': 2}
Indonesia {'NP': 7, 'NP-TL': 2}
pulled {'VBD': 54, 'VBN': 19}
